,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,경도,위도,좌표_x,대학교,면적(m^2),반경,시도,시군구,읍면동,하위,좌표_y,코드종류,읍면동코드,주소코드,1km 이내 거리(m)
28726,F,생활서비스,F01,이/미용/건강,F01A02,발/네일케어,42,강원도,42190,태백시,4219054000,상장동,4219010100.0,황지동,4219010100104000012,128.978858063012,37.1602619841524,"(128.978858063012, 37.1602619841524)",강원관광대학교,184661.0,429.7220031601826,강원도,태백시,황지동,-,"(128.97419025184723, 37.16149477794874)",B,4219010100,4219010100,96.42877414502317
28869,D,소매,D07,가정/주방/인테리어,D07A15,유리/페인트/철물건축자재,42,강원도,42190,태백시,4219052500,황연동,4219010100.0,황지동,4219010100103450009,128.979929045045,37.1795547711498,"(128.979929045045, 37.1795547711498)",강원관광대학교,184661.0,429.7220031601826,강원도,태백시,황지동,-,"(128.97419025184723, 37.16149477794874)",B,4219010100,4219010100,985.4777942788326
28886,F,생활서비스,F14,자동차/이륜차,F14A01,자동차정비/카센타,42,강원도,42190,태백시,4219054000,상장동,4219010100.0,황지동,4219010100101890005,128.984205233008,37.1541262265858,"(128.984205233008, 37.1541262265858)",강원관광대학교,184661.0,429.7220031601826,강원도,태백시,황지동,-,"(128.97419025184723, 37.16149477794874)",B,4219010100,4219010100,797.3800772461332
28984,Q,음식,Q05,닭/오리요리,Q05A05,불닭전문,42,강원도,42190,태백시,4219054000,상장동,4219010100.0,황지동,4219010100104040003,128.981486111011,37.1588885905361,"(128.981486111011, 37.1588885905361)",강원관광대학교,184661.0,429.7220031601826,강원도,태백시,황지동,-,"(128.97419025184723, 37.16149477794874)",B,4219010100,4219010100,401.7689594565774
29098,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,42,강원도,42190,태백시,4219054000,상장동,4219010100.0,황지동,4219010100106640006,128.982417182497,37.1621068309495,"(128.982417182497, 37.1621068309495)",강원관광대학교,184661.0,429.7220031601826,강원도,태백시,황지동,-,"(128.97419025184723, 37.16149477794874)",B,4219010100,4219010100,486.0733520987017
29117,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,42,강원도,42190,태백시,4219054000,상장동,4219010100.0,황지동,4219010100104040003,128.981486111011,37.1588885905361,"(128.981486111011, 37.1588885905361)",강원관광대학교,184661.0,429.7220031601826,강원도,태백시,황지동,-,"(128.97419025184723, 37.16149477794874)",B,4219010100,4219010100,401.7689594565774
29886,R,학문/교육,R05,학원-음악미술무용,R05A02,피아노/바이올린/기타,42,강원도,42190,태백시,4219054000,상장동,4219010100.0,황지동,4219010100104070011,128.983263430491,37.1596397969134,"(128.983263430491, 37.1596397969134)",강원관광대학교,184661.0,429.7220031601826,강원도,태백시,황지동,-,"(128.97419025184723, 37.16149477794874)",B,4219010100,4219010100,587.4795727104342
31091,Q,음식,Q01,한식,Q01A02,갈비/삼겹살,42,강원도,42190,태백시,4219054000,상장동,4219010100.0,황지동,4219010100106620000,128.984027003125,37.162958534866,"(128.984027003125, 37.162958534866)",강원관광대학교,184661.0,429.7220031601826,강원도,태백시,황지동,-,"(128.97419025184723, 37.16149477794874)",B,4219010100,4219010100,668.8576443187683
31486,D,소매,D01,음/식료품소매,D01A01,식료품점,42,강원도,42190,태백시,4219054000,상장동,4219010100.0,황지동,4219010100106620000,128.984027003125,37.162958534866,"(128.984027003125, 37.162958534866)",강원관광대학교,184661.0,429.7220031601826,강원도,태백시,황지동,-,"(128.97419025184723, 37.16149477794874)",B,4219010100,4219010100,668.8576443187683
31832,F,생활서비스,F01,이/미용/건강,F01A01,여성미용실,42,강원도,42190,태백시,4219051500,황지동,4219010100.0,황지동,4219010100100590113,128.985888424124,37.1675747372682,"(128.985888424124, 37.1675747372682)",강원관광대학교,184661.0,429.7220031601826,강원도,태백시,황지동,-,"(128.97419025184723, 37.16149477794874)",B,4219010100,4219010100,938.8124089956357
31861,D,소매,D03,종합소매점,D03A02,수퍼마켓,42,강원도,42190,태백시,4219054000,상장동,4219010100.0,황지동,4219010100102000013,128.986670715703,37.1575930034938,"(128.986670715703, 37.1575930034938)",강원관광대학교,184661.0,429.7220031601826,강원도,태백시,황지동,-,"(128.97419025184723, 37.16149477794874)",B,4219010100,4219010100,984.6261204030745
32474,R,학문/교육,R09,학원기타,R09A01,학원(종합),42,강원도,42190,태백시,4219054000,상장동,4219010100.0,황지동,4219010100104320001,128.974744457604,37.1564301469162,"(128.974744457604, 37.1564301469162)",강원관광대학교,184661.0,429.7220031601826,강원도,태백시,황지동,-,"(128.97419025184723, 37.16149477794874)",B,4219010100,4219010100,-70.18702305960295
32553,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,42,강원도,42190,태백시,4219054000,상장동,4219010100.0,황지동,4219010100104000025,128.98011297488,37.1597920486974,"(128.98011297488, 37.1597920486974)",강원관광대학교,184661.0,429.7220031601826,강원도,태백시,황지동,-,"(128.97419025184723, 37.16149477794874)",B,4219010100,4219010100,239.53718597096457
32649,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,42,강원도,42190,태백시,4219054000,상장동,4219010100.0,황지동,4219010100106620000,128.984027003125,37.162958534866,"(128.984027003125, 37.162958534866)",강원관광대학교,184661.0,429.7220031601826,강원도,태백시,황지동,-,"(128.97419025184723, 37.16149477794874)",B,4219010100,4219010100,668.8576443187683
32680,R,학문/교육,R08,유아교육,R08A02,어린이집,42,강원도,42190,태백시,4219054000,상장동,4219010100.0,황지동,4219010100103960003,128.981835342831,37.1615169238959,"(128.981835342831, 37.1615169238959)",강원관광대학교,184661.0,429.7220031601826,강원도,태백시,황지동,-,"(128.97419025184723, 37.16149477794874)",B,4219010100,4219010100,420.37591338878707
33673,P,스포츠,P02,실내운동시설,P02A10,실내골프연습장,42,강원도,42190,태백시,4219054000,상장동,4219010100.0,황지동,4219010100102030001,128.984651989841,37.159060572062,"(128.984651989841, 37.159060572062)",강원관광대학교,184661.0,429.7220031601826,강원도,태백시,황지동,-,"(128.97419025184723, 37.16149477794874)",B,4219010100,4219010100,745.965953524126
34123,D,소매,D08,사무/문구/컴퓨터,D08A06,화방/필방,42,강원도,42190,태백시,4219053500,삼수동,4219010100.0,황지동,4219010100200320018,128.976822500547,37.1735610560252,"(128.976822500547, 37.1735610560252)",강원관광대학교,184661.0,429.7220031601826,강원도,태백시,황지동,-,"(128.97419025184723, 37.16149477794874)",B,4219010100,4219010100,463.51391561636234
34800,Q,음식,Q04,분식,Q04A02,국수/만두/칼국수,42,강원도,42190,태백시,4219054000,상장동,4219010100.0,황지동,4219010100104210122,128.978599083655,37.15414561643,"(128.978599083655, 37.15414561643)",강원관광대학교,184661.0,429.7220031601826,강원도,태백시,황지동,-,"(128.97419025184723, 37.16149477794874)",B,4219010100,4219010100,280.59133740271744
35144,O,숙박,O03,캠프/별장/펜션,O03A01,캠프/별장/펜션,42,강원도,42190,태백시,4219054000,상장동,4219010100.0,황지동,4219010100104960001,128.967710779166,37.1575240605703,"(128.967710779166, 37.1575240605703)",강원관광대학교,184661.0,429.7220031601826,강원도,태백시,황지동,-,"(128.97419025184723, 37.16149477794874)",B,4219010100,4219010100,342.42368203297593
35145,Q,음식,Q03,일식/수산물,Q03A03,음식점-초밥전문,42,강원도,42190,태백시,4219054000,상장동,4219010100.0,황지동,4219010100106620000,128.984027003125,37.162958534866,"(128.984027003125, 37.162958534866)",강원관광대학교,184661.0,429.7220031601826,강원도,태백시,황지동,-,"(128.97419025184723, 37.16149477794874)",B,4219010100,4219010100,668.8576443187683
35400,R,학문/교육,R04,학원-어학,R04A01,학원-외국어/어학,42,강원도,42190,태백시,4219054000,상장동,4219010100.0,황지동,4219010100103960003,128.981835342831,37.1615169238959,"(128.981835342831, 37.1615169238959)",강원관광대학교,184661.0,429.7220031601826,강원도,태백시,황지동,-,"(128.97419025184723, 37.16149477794874)",B,4219010100,4219010100,420.37591338878707
35663,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,42,강원도,42190,태백시,4219054000,상장동,4219010100.0,황지동,4219010100104000012,128.978858063012,37.1602619841524,"(128.978858063012, 37.1602619841524)",강원관광대학교,184661.0,429.7220031601826,강원도,태백시,황지동,-,"(128.97419025184723, 37.16149477794874)",B,4219010100,4219010100,96.42877414502317
35858,D,소매,D10,건강/미용식품,D10A06,녹즙판매,42,강원도,42190,태백시,4219054000,상장동,4219010100.0,황지동,4219010100106650000,128.983363240798,37.1612609572105,"(128.983363240798, 37.1612609572105)",강원관광대학교,184661.0,429.7220031601826,강원도,태백시,황지동,-,"(128.97419025184723, 37.16149477794874)",B,4219010100,4219010100,590.4003471425021
36021,Q,음식,Q01,한식,Q01A99,기타고기요리,42,강원도,42190,태백시,4219054000,상장동,4219010100.0,황지동,4219010100104030012,128.981795651966,37.1593185569747,"(128.981795651966, 37.1593185569747)",강원관광대학교,184661.0,429.7220031601826,강원도,태백시,황지동,-,"(128.97419025184723, 37.16149477794874)",B,4219010100,4219010100,429.5503254605364
36023,F,생활서비스,F14,자동차/이륜차,F14A01,자동차정비/카센타,42,강원도,42190,태백시,4219053500,삼수동,4219010900.0,화전동,4219010900100240077,128.97312608567,37.180358753688,"(128.97312608567, 37.180358753688)",강원관광대학교,184661.0,429.7220031601826,강원도,태백시,황지동,-,"(128.97419025184723, 37.16149477794874)",B,4219010100,4219010100,894.8750491699038
36356,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,42,강원도,42190,태백시,4219054000,상장동,4219010100.0,황지동,4219010100104000048,128.980415646563,37.1596904235716,"(128.980415646563, 37.1596904235716)",강원관광대학교,184661.0,429.7220031601826,강원도,태백시,황지동,-,"(128.97419025184723, 37.16149477794874)",B,4219010100,4219010100,273.9212799495711
36502,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,42,강원도,42190,태백시,4219054000,상장동,4219010100.0,황지동,4219010100104910004,128.969410151774,37.1574741279895,"(128.969410151774, 37.1574741279895)",강원관광대학교,184661.0,429.7220031601826,강원도,태백시,황지동,-,"(128.97419025184723, 37.16149477794874)",B,4219010100,4219010100,171.59439115668823
36709,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,42,강원도,42190,태백시,4219054000,상장동,4219010100.0,황지동,4219010100102440003,128.986543124247,37.164235205058,"(128.986543124247, 37.164235205058)",강원관광대학교,184661.0,429.7220031601826,강원도,태백시,황지동,-,"(128.97419025184723, 37.16149477794874)",B,4219010100,4219010100,957.1673334272293
36746,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,42,강원도,42190,태백시,4219054000,상장동,4219010100.0,황지동,4219010100104910004,128.969410151774,37.1574741279895,"(128.969410151774, 37.1574741279895)",강원관광대학교,184661.0,429.7220031601826,강원도,태백시,황지동,-,"(128.97419025184723, 37.16149477794874)",B,4219010100,4219010100,171.59439115668823
36909,F,생활서비스,F01,이/미용/건강,F01A04,남성미용실,42,강원도,42190,태백시,4219054000,상장동,4219010100.0,황지동,4219010100102000013,128.98678691727,37.1578713785066,"(128.98678691727, 37.1578713785066)",강원관광대학교,184661.0,429.7220031601826,강원도,태백시,황지동,-,"(128.97419025184723, 37.16149477794874)",B,4219010100,4219010100,993.7108827695199
36916,O,숙박,O02,모텔/여관/여인숙,O02A01,모텔/여관/여인숙,42,강원도,42190,태백시,4219054000,상장동,4219010100.0,황지동,4219010100104000005,128.980172752208,37.1600618858083,"(128.980172752208, 37.1600618858083)",강원관광대학교,184661.0,429.7220031601826,강원도,태백시,황지동,-,"(128.97419025184723, 37.16149477794874)",B,4219010100,4219010100,243.00970899590317
37119,F,생활서비스,F01,이/미용/건강,F01A01,여성미용실,42,강원도,42190,태백시,4219052500,황연동,4219010100.0,황지동,4219010100103450010,128.98006405346,37.1795446434872,"(128.98006405346, 37.1795446434872)",강원관광대학교,184661.0,429.7220031601826,강원도,태백시,황지동,-,"(128.97419025184723, 37.16149477794874)",B,4219010100,4219010100,991.682536185725
37235,D,소매,D03,종합소매점,D03B10,할인점,42,강원도,42190,태백시,4219054000,상장동,4219010100.0,황지동,4219010100102290016,128.986768589644,37.1599260497703,"(128.986768589644, 37.1599260497703)",강원관광대학교,184661.0,429.7220031601826,강원도,태백시,황지동,-,"(128.97419025184723, 37.16149477794874)",B,4219010100,4219010100,973.2250062685546
37254,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,42,강원도,42190,태백시,4219054000,상장동,4219010100.0,황지동,4219010100104360004,128.977879817174,37.1603601706939,"(128.977879817174, 37.1603601706939)",강원관광대학교,184661.0,429.7220031601826,강원도,태백시,황지동,-,"(128.97419025184723, 37.16149477794874)",B,4219010100,4219010100,-11.856178926270957
38430,D,소매,D16,화장품소매,D16A01,화장품판매점,42,강원도,42190,태백시,4219054000,상장동,4219010100.0,황지동,4219010100106620000,128.983608641525,37.1619527711267,"(128.983608641525, 37.1619527711267)",강원관광대학교,184661.0,429.7220031601826,강원도,태백시,황지동,-,"(128.97419025184723, 37.16149477794874)",B,4219010100,4219010100,618.0464209740703
39075,F,생활서비스,F01,이/미용/건강,F01A03,비만/피부관리,42,강원도,42190,태백시,4219054000,상장동,4219010100.0,황지동,4219010100104180024,128.982752312865,37.1540752058917,"(128.982752312865, 37.1540752058917)",강원관광대학교,184661.0,429.7220031601826,강원도,태백시,황지동,-,"(128.97419025184723, 37.16149477794874)",B,4219010100,4219010100,654.5920065023467
39407,Q,음식,Q08,제과제빵떡케익,Q08A01,제과점,42,강원도,42190,태백시,4219054000,상장동,4219010100.0,황지동,4219010100104100000,128.980851840021,37.1551091991022,"(128.980851840021, 37.1551091991022)",강원관광대학교,184661.0,429.7220031601826,강원도,태백시,황지동,-,"(128.97419025184723, 37.16149477794874)",B,4219010100,4219010100,435.24461420589506
39980,F,생활서비스,F01,이/미용/건강,F01A01,여성미용실,42,강원도,42190,태백시,4219052500,황연동,4219010100.0,황지동,4219010100103430023,128.979664380468,37.1799894887238,"(128.979664380468, 37.1799894887238)",강원관광대학교,184661.0,429.7220031601826,강원도,태백시,황지동,-,"(128.97419025184723, 37.16149477794874)",B,4219010100,4219010100,999.9024568762898
