"[A]행정구역(시군구)별","행정구역(시군구)별","[Item]항목","항목","단위","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년",
"26320","북  구","T30","시도내이동-시군구내","명","14261","19400","14689","14679","18634","14163","11258","9934","10532","11816","14343",
"26320","북  구","T31","시도내이동-시군구간 전입","명","11908","16772","12535","12475","16431","14199","10612","9319","9160","9732","13007",
"26320","북  구","T32","시도내이동-시군구간 전출","명","13170","11360","12193","11383","11091","10674","11079","10283","10861","12607","10511",
"26320","북  구","T40","시도간전입","명","10854","10988","9621","10108","10933","9774","8835","7851","8169","8359","9268",
"26320","북  구","T50","시도간전출","명","14649","12430","14123","14896","13700","14558","16166","13071","12133","12239","11407",
"26350","해운대구","T10","총전입","명","67150","60746","57198","60714","62759","55160","46007","47906","47756","60260","50233",
"26350","해운대구","T20","총전출","명","69744","59485","61112","63960","64616","59074","54021","50386","50816","63938","54217",
"26350","해운대구","T25","순이동","명","-2594","1261","-3914","-3246","-1857","-3914","-8014","-2480","-3060","-3678","-3984",
"26350","해운대구","T30","시도내이동-시군구내","명","25596","21340","20730","22912","23895","20840","16511","16171","16548","22093","17186",
"26350","해운대구","T31","시도내이동-시군구간 전입","명","24097","23050","20788","20810","22165","19583","15636","17992","17470","23110","18999",
"26350","해운대구","T32","시도내이동-시군구간 전출","명","23994","19958","23118","22583","22656","20702","20065","17719","17646","24564","20098",
"26350","해운대구","T40","시도간전입","명","17457","16356","15680","16992","16699","14737","13860","13743","13738","15057","14048",
"26350","해운대구","T50","시도간전출","명","20154","18187","17264","18465","18065","17532","17445","16496","16622","17281","16933",
"26380","사하구","T10","총전입","명","44842","40413","41349","39548","39163","38685","39469","32267","31231","33190","35867",
"26380","사하구","T20","총전출","명","49501","44510","46091","46242","45683","42598","40768","37576","37550","41581","39479",
"26380","사하구","T25","순이동","명","-4659","-4097","-4742","-6694","-6520","-3913","-1299","-5309","-6319","-8391","-3612",
"26380","사하구","T30","시도내이동-시군구내","명","19253","17519","18480","17236","16722","16438","16155","12549","12754","13852","15253",
"26380","사하구","T31","시도내이동-시군구간 전입","명","14243","12725","13226","12267","12768","13325","13733","11469","10663","11124","12301",
"26380","사하구","T32","시도내이동-시군구간 전출","명","16252","14511","15793","16718","17065","15422","13116","14090","13979","16859","13766",
"26380","사하구","T40","시도간전입","명","11346","10169","9643","10045","9673","8922","9581","8249","7814","8214","8313",
"26380","사하구","T50","시도간전출","명","13996","12480","11818","12288","11896","10738","11497","10937","10817","10870","10460",
"26410","금정구","T10","총전입","명","37328","35800","34546","35381","34533","33858","34429","30725","27182","31899","30662",
"26410","금정구","T20","총전출","명","38239","35113","36870","39117","38531","35188","34318","31691","30506","37151","33346",
"26410","금정구","T25","순이동","명","-911","687","-2324","-3736","-3998","-1330","111","-966","-3324","-5252","-2684",
"26410","금정구","T30","시도내이동-시군구내","명","12562","12072","12408","12828","12085","11679","11730","9648","8066","11294","9626",
"26410","금정구","T31","시도내이동-시군구간 전입","명","13932","14002","12869","11813","12573","12753","13315","12028","9935","11087","11749",
"26410","금정구","T32","시도내이동-시군구간 전출","명","13220","11943","13426","13739","14419","12064","10934","11336","11874","14502","12308",
"26410","금정구","T40","시도간전입","명","10834","9726","9269","10740","9875","9426","9384","9049","9181","9518","9287",
"26410","금정구","T50","시도간전출","명","12457","11098","11036","12550","12027","11445","11654","10707","10566","11355","11412",
"26440","강서구","T10","총전입","명","11823","9908","12724","19105","25424","25947","22265","20401","23257","28672","22639",
"26440","강서구","T20","총전출","명","9786","9076","8915","9823","11362","12788","14989","15915","17585","21036","18020",
