"[11101HJG]행정구역(시군구)별","행정구역(시군구)별","[15110AA0]거주외국인별","거주외국인별","[C01]성별","성별","[Item]항목","항목","단위","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년",
"11101HJG11130","서대문구","15110AA000","합계","C001","계","16110AAA0","외국인","명","12630","13436","14763","16065","18179","16178",
"11101HJG11130","서대문구","15110AA0AD","한국국적을 가지지 않은 자","C001","계","16110AAA0","외국인","명","11007","11839","13152","14366","16319","14307",
"11101HJG11130","서대문구","15110AA0ADAA","외국인근로자","C001","계","16110AAA0","외국인","","1450","1319","1070","1062","1115","1016",
"11101HJG11130","서대문구","15110AA0ADAK","결혼이민자","C001","계","16110AAA0","외국인","","812","811","849","877","909","965",
"11101HJG11130","서대문구","15110AA0ADAC","유학생","C001","계","16110AAA0","외국인","","3580","4307","5153","5437","6051","4667",
"11101HJG11130","서대문구","15110AA0ADAL","외국국적동포","C001","계","16110AAA0","외국인","","1422","1317","1383","1327","1271","1438",
"11101HJG11130","서대문구","15110AA0ADAD","기타외국인","C001","계","16110AAA0","외국인","","3743","4085","4697","5663","6973","6221",
"11101HJG11130","서대문구","15110AA0AF","한국국적을 취득한 자","C001","계","16110AAA0","외국인","명","728","775","795","819","858","868",
"11101HJG11130","서대문구","15110AA0AFAA","혼인귀화자","C001","계","16110AAA0","외국인","","362","","","","","",
"11101HJG11130","서대문구","15110AA0AFAB","기타사유","C001","계","16110AAA0","외국인","","366","","","","","",
"11101HJG11130","서대문구","15110AA0AM","외국인주민자녀(출생)","C001","계","16110AAA0","외국인","명","895","822","816","880","1002","1003",
"11101HJG11130","서대문구","15110AA0AMA3","외국인 부모","C001","계","16110AAA0","외국인","","25","","","","","",
"11101HJG11130","서대문구","15110AA0AMA4","외국인-한국인부모","C001","계","16110AAA0","외국인","","821","","","","","",
"11101HJG11130","서대문구","15110AA0AMA5","한국인 부모","C001","계","16110AAA0","외국인","","49","","","","","",
"11101HJG11130","서대문구","15110AA0AN","외국인주민세대수","C001","계","16110AAA0","외국인","세대","1565","","","","","",
"11101HJG11140","마포구","15110AA0AA","총인구","C001","계","16110AAA0","외국인","명","381330","375142","368841","368181","369327","365612",
"11101HJG11140","마포구","15110AA000","합계","C001","계","16110AAA0","외국인","명","13524","13360","13842","14746","16416","14767",
"11101HJG11140","마포구","15110AA0AD","한국국적을 가지지 않은 자","C001","계","16110AAA0","외국인","명","11455","11401","11960","12776","14307","12722",
"11101HJG11140","마포구","15110AA0ADAA","외국인근로자","C001","계","16110AAA0","외국인","","2295","2083","1714","1567","1538","1290",
"11101HJG11140","마포구","15110AA0ADAK","결혼이민자","C001","계","16110AAA0","외국인","","957","1066","1136","1152","1159","1236",
"11101HJG11140","마포구","15110AA0ADAC","유학생","C001","계","16110AAA0","외국인","","1867","2015","2552","3024","3537","3001",
"11101HJG11140","마포구","15110AA0ADAL","외국국적동포","C001","계","16110AAA0","외국인","","2221","1861","2050","1801","1790","2019",
"11101HJG11140","마포구","15110AA0ADAD","기타외국인","C001","계","16110AAA0","외국인","","4115","4376","4508","5232","6283","5176",
"11101HJG11140","마포구","15110AA0AF","한국국적을 취득한 자","C001","계","16110AAA0","외국인","명","942","904","872","890","891","898",
"11101HJG11140","마포구","15110AA0AFAA","혼인귀화자","C001","계","16110AAA0","외국인","","439","","","","","",
"11101HJG11140","마포구","15110AA0AFAB","기타사유","C001","계","16110AAA0","외국인","","503","","","","","",
"11101HJG11140","마포구","15110AA0AM","외국인주민자녀(출생)","C001","계","16110AAA0","외국인","명","1127","1055","1010","1080","1218","1147",
"11101HJG11140","마포구","15110AA0AMA3","외국인 부모","C001","계","16110AAA0","외국인","","54","","","","","",
"11101HJG11140","마포구","15110AA0AMA4","외국인-한국인부모","C001","계","16110AAA0","외국인","","1035","","","","","",
"11101HJG11140","마포구","15110AA0AMA5","한국인 부모","C001","계","16110AAA0","외국인","","38","","","","","",
"11101HJG11140","마포구","15110AA0AN","외국인주민세대수","C001","계","16110AAA0","외국인","세대","2020","","","","","",
"11101HJG11150","양천구","15110AA0AA","총인구","C001","계","16110AAA0","외국인","명","465512","460267","452111","445591","440354","439068",
"11101HJG11150","양천구","15110AA000","합계","C001","계","16110AAA0","외국인","명","8528","8218","8152","8418","9138","8778",
"11101HJG11150","양천구","15110AA0AD","한국국적을 가지지 않은 자","C001","계","16110AAA0","외국인","명","5847","5646","5468","5681","6221","5847",
"11101HJG11150","양천구","15110AA0ADAA","외국인근로자","C001","계","16110AAA0","외국인","","1553","1275","996","1075","1044","855",
"11101HJG11150","양천구","15110AA0ADAK","결혼이민자","C001","계","16110AAA0","외국인","","1012","1129","1072","1089","1141","1111",
"11101HJG11150","양천구","15110AA0ADAC","유학생","C001","계","16110AAA0","외국인","","51","59","47","68","97","91",
"11101HJG11150","양천구","15110AA0ADAL","외국국적동포","C001","계","16110AAA0","외국인","","1608","1533","1751","1718","1648","1832",
"11101HJG11150","양천구","15110AA0ADAD","기타외국인","C001","계","16110AAA0","외국인","","1623","1650","1602","1731","2291","1958",
"11101HJG11150","양천구","15110AA0AF","한국국적을 취득한 자","C001","계","16110AAA0","외국인","명","1332","1380","1409","1423","1470","1545",
"11101HJG11150","양천구","15110AA0AFAA","혼인귀화자","C001","계","16110AAA0","외국인","","707","","","","","",
"11101HJG11150","양천구","15110AA0AFAB","기타사유","C001","계","16110AAA0","외국인","","625","","","","","",
"11101HJG11150","양천구","15110AA0AM","외국인주민자녀(출생)","C001","계","16110AAA0","외국인","명","1349","1192","1275","1314","1447","1386",
"11101HJG11150","양천구","15110AA0AMA3","외국인 부모","C001","계","16110AAA0","외국인","","50","","","","","",
"11101HJG11150","양천구","15110AA0AMA4","외국인-한국인부모","C001","계","16110AAA0","외국인","","1218","","","","","",
"11101HJG11150","양천구","15110AA0AMA5","한국인 부모","C001","계","16110AAA0","외국인","","81","","","","","",
"11101HJG11150","양천구","15110AA0AN","외국인주민세대수","C001","계","16110AAA0","외국인","세대","2337","","","","","",
"11101HJG11160","강서구","15110AA0AA","총인구","C001","계","16110AAA0","외국인","명","570507","574287","581675","578539","574097","564854",
"11101HJG11160","강서구","15110AA000","합계","C001","계","16110AAA0","외국인","명","11745","11962","12532","13192","13197","13018",
"11101HJG11160","강서구","15110AA0AD","한국국적을 가지지 않은 자","C001","계","16110AAA0","외국인","명","8039","8319","8682","9179","9043","8902",
"11101HJG11160","강서구","15110AA0ADAA","외국인근로자","C001","계","16110AAA0","외국인","","2247","2103","1699","1867","1349","1189",
"11101HJG11160","강서구","15110AA0ADAK","결혼이민자","C001","계","16110AAA0","외국인","","1365","1573","1590","1690","1725","1720",
"11101HJG11160","강서구","15110AA0ADAC","유학생","C001","계","16110AAA0","외국인","","136","151","151","149","157","166",
"11101HJG11160","강서구","15110AA0ADAL","외국국적동포","C001","계","16110AAA0","외국인","","2048","2125","2651","2668","2641","2950",
"11101HJG11160","강서구","15110AA0ADAD","기타외국인","C001","계","16110AAA0","외국인","","2243","2367","2591","2805","3171","2877",
"11101HJG11160","강서구","15110AA0AF","한국국적을 취득한 자","C001","계","16110AAA0","외국인","명","1864","1990","2074","2145","2139","2196",
"11101HJG11160","강서구","15110AA0AFAA","혼인귀화자","C001","계","16110AAA0","외국인","","1020","","","","","",
"11101HJG11160","강서구","15110AA0AFAB","기타사유","C001","계","16110AAA0","외국인","","844","","","","","",
"11101HJG11160","강서구","15110AA0AM","외국인주민자녀(출생)","C001","계","16110AAA0","외국인","명","1842","1653","1776","1868","2015","1920",
"11101HJG11160","강서구","15110AA0AMA3","외국인 부모","C001","계","16110AAA0","외국인","","98","","","","","",
"11101HJG11160","강서구","15110AA0AMA4","외국인-한국인부모","C001","계","16110AAA0","외국인","","1649","","","","","",
"11101HJG11160","강서구","15110AA0AMA5","한국인 부모","C001","계","16110AAA0","외국인","","95","","","","","",
"11101HJG11160","강서구","15110AA0AN","외국인주민세대수","C001","계","16110AAA0","외국인","세대","3230","","","","","",
"11101HJG11170","구로구","15110AA0AA","총인구","C001","계","16110AAA0","외국인","명","444832","442165","436869","433765","435560","435442",
"11101HJG11170","구로구","15110AA000","합계","C001","계","16110AAA0","외국인","명","47123","48279","49996","54089","54937","54878",
"11101HJG11170","구로구","15110AA0AD","한국국적을 가지지 않은 자","C001","계","16110AAA0","외국인","명","39461","40530","41907","45686","46036","45610",
"11101HJG11170","구로구","15110AA0ADAA","외국인근로자","C001","계","16110AAA0","외국인","","16464","14496","11995","14859","14085","11582",
"11101HJG11170","구로구","15110AA0ADAK","결혼이민자","C001","계","16110AAA0","외국인","","2404","3175","3046","3062","3224","2732",
"11101HJG11170","구로구","15110AA0ADAC","유학생","C001","계","16110AAA0","외국인","","295","364","429","474","502","502",
"11101HJG11170","구로구","15110AA0ADAL","외국국적동포","C001","계","16110AAA0","외국인","","10638","11806","14080","14960","14836","17087",
"11101HJG11170","구로구","15110AA0ADAD","기타외국인","C001","계","16110AAA0","외국인","","9660","10689","12357","12331","13389","13707",
"11101HJG11170","구로구","15110AA0AF","한국국적을 취득한 자","C001","계","16110AAA0","외국인","명","5589","5699","6050","6274","6532","6904",
"11101HJG11170","구로구","15110AA0AFAA","혼인귀화자","C001","계","16110AAA0","외국인","","2561","","","","","",
"11101HJG11170","구로구","15110AA0AFAB","기타사유","C001","계","16110AAA0","외국인","","3028","","","","","",
"11101HJG11170","구로구","15110AA0AM","외국인주민자녀(출생)","C001","계","16110AAA0","외국인","명","2073","2050","2039","2129","2369","2364",
"11101HJG11170","구로구","15110AA0AMA3","외국인 부모","C001","계","16110AAA0","외국인","","351","","","","","",
"11101HJG11170","구로구","15110AA0AMA4","외국인-한국인부모","C001","계","16110AAA0","외국인","","1638","","","","","",
"11101HJG11170","구로구","15110AA0AMA5","한국인 부모","C001","계","16110AAA0","외국인","","84","","","","","",
"11101HJG11170","구로구","15110AA0AN","외국인주민세대수","C001","계","16110AAA0","외국인","세대","6290","","","","","",
"11101HJG11180","금천구","15110AA0AA","총인구","C001","계","16110AAA0","외국인","명","250690","247819","249930","249344","249747","249419",
"11101HJG11180","금천구","15110AA000","합계","C001","계","16110AAA0","외국인","명","29304","29660","30317","32556","32851","32619",
"11101HJG11180","금천구","15110AA0AD","한국국적을 가지지 않은 자","C001","계","16110AAA0","외국인","명","24792","25029","25443","27524","27554","27116",
"11101HJG11180","금천구","15110AA0ADAA","외국인근로자","C001","계","16110AAA0","외국인","","11247","9596","7647","9355","8895","7174",
"11101HJG11180","금천구","15110AA0ADAK","결혼이민자","C001","계","16110AAA0","외국인","","1487","2113","1913","2005","2105","1748",
"11101HJG11180","금천구","15110AA0ADAC","유학생","C001","계","16110AAA0","외국인","","99","133","131","149","149","209",
"11101HJG11180","금천구","15110AA0ADAL","외국국적동포","C001","계","16110AAA0","외국인","","6604","7307","8824","9397","9258","10688",
"11101HJG11180","금천구","15110AA0ADAD","기타외국인","C001","계","16110AAA0","외국인","","5355","5880","6928","6618","7147","7297",
"11101HJG11180","금천구","15110AA0AF","한국국적을 취득한 자","C001","계","16110AAA0","외국인","명","3316","3405","3634","3728","3847","4058",
"11101HJG11180","금천구","15110AA0AFAA","혼인귀화자","C001","계","16110AAA0","외국인","","1583","","","","","",
"11101HJG11180","금천구","15110AA0AFAB","기타사유","C001","계","16110AAA0","외국인","","1733","","","","","",
"11101HJG11180","금천구","15110AA0AM","외국인주민자녀(출생)","C001","계","16110AAA0","외국인","명","1196","1226","1240","1304","1450","1445",
"11101HJG11180","금천구","15110AA0AMA3","외국인 부모","C001","계","16110AAA0","외국인","","181","","","","","",
